,s_video_id,e_crf,e_width,e_height,e_codec_profile,e_codec_level,t_average_bitrate,t_average_vmaf
1871,568,30,1920,1080,high,40,3237,91.675477
1872,568,30,1280,720,main,31,1568,76.657775
1873,568,30,960,540,main,31,991,66.631989
1874,568,30,768,432,main,30,682,57.58377
1875,568,30,640,360,main,30,517,49.353833
1876,568,30,416,234,main,13,256,28.208418
1877,568,35,1920,1080,high,40,1810,75.91952
1878,568,35,1280,720,main,31,874,57.672447
1879,568,35,960,540,main,31,547,47.487925
1880,568,35,640,360,main,30,284,32.271044
1881,568,35,768,432,main,30,376,39.087616
1882,568,35,416,234,main,13,140,16.428773
1883,568,40,1920,1080,high,40,1070,55.477911
1884,568,40,1280,720,main,31,508,37.508783
1885,568,40,960,540,main,31,316,29.096718
1886,568,40,640,360,main,30,162,17.943902
1887,568,40,768,432,main,30,215,22.629518
1888,568,40,416,234,main,13,80,8.233137
1889,568,45,1920,1080,high,40,689,35.746857
1890,568,45,1280,720,main,31,321,21.378181
1891,568,45,960,540,main,31,197,15.620441
1892,568,45,640,360,main,30,99,8.934279
1893,568,45,768,432,main,30,133,11.537462
1894,568,45,416,234,main,13,48,4.106965
1895,568,50,1920,1080,high,40,457,21.956841
1896,568,50,1280,720,main,31,208,11.713716
1897,568,50,960,540,main,31,125,8.446293
1898,568,50,640,360,main,30,61,4.747129
1899,568,50,768,432,main,30,83,6.07411
1900,568,50,416,234,main,13,29,2.766941
1901,568,55,1920,1080,high,40,424,20.042668
1902,568,55,1280,720,main,31,191,10.484324
1903,568,55,960,540,main,31,114,7.420588
1904,568,55,640,360,main,30,55,4.376211
1905,568,55,768,432,main,30,76,5.426705
1906,568,55,416,234,main,13,26,2.54282
1907,571,18,960,540,main,31,5324,95.48238
1908,571,18,1280,720,main,31,8129,98.678124
1909,571,18,640,360,main,30,2860,81.333062
1910,571,18,1920,1080,high,40,13297,99.014666
1911,571,18,768,432,main,30,3717,89.286316
1912,571,20,1280,720,main,31,6483,98.039741
1913,571,18,416,234,main,13,1485,54.865862
1914,571,20,960,540,main,31,4265,92.744713
1915,571,20,1920,1080,high,40,11082,98.979792
1916,571,20,640,360,main,30,2293,76.796285
1917,571,20,768,432,main,30,2974,85.344782
1918,571,20,416,234,main,13,1195,50.191183
1919,571,22,1920,1080,high,40,9268,98.928588
1920,571,22,1280,720,main,31,5158,96.182417
1921,571,22,960,540,main,31,3393,88.843032
1922,571,22,640,360,main,30,1837,71.382459
1923,571,22,416,234,main,13,961,45.006651
1924,571,22,768,432,main,30,2378,80.34346
1925,571,24,1280,720,main,31,4128,92.721445
1926,571,24,1920,1080,high,40,7752,98.853229
1927,571,24,960,540,main,31,2706,83.571316
1928,571,24,768,432,main,30,1906,74.455027
1929,571,24,640,360,main,30,1472,65.322901
1930,571,26,1280,720,main,31,3311,87.786736
1931,571,24,416,234,main,13,769,39.466774
1932,571,26,1920,1080,high,40,6329,98.581388
1933,571,26,960,540,main,31,2162,77.258635
1934,571,26,640,360,main,30,1177,58.530774
1935,571,26,768,432,main,30,1523,67.755679
1936,571,26,416,234,main,13,614,33.674509
1937,571,28,1920,1080,high,40,5094,96.37102
1938,571,28,1280,720,main,31,2660,81.360071
1939,571,28,960,540,main,31,1734,70.175265
1940,571,28,768,432,main,30,1220,60.364167
1941,571,28,640,360,main,30,942,51.274355
1942,571,30,1920,1080,high,40,4124,91.815214
1943,571,28,416,234,main,13,486,27.782832
1944,571,30,1280,720,main,31,2143,74.129131
1945,571,30,768,432,main,30,975,52.592476
1946,571,30,640,360,main,30,751,43.932952
1947,571,30,960,540,main,31,1391,62.350494
1948,571,30,416,234,main,13,385,22.230073
1949,571,35,1920,1080,high,40,2493,74.203221
1950,571,35,960,540,main,31,807,41.44559
1951,571,35,1280,720,main,31,1255,53.000648
1952,571,35,640,360,main,30,428,25.714505
1953,571,35,768,432,main,30,558,32.292087
1954,571,35,416,234,main,13,214,9.259986
1955,571,40,1920,1080,high,40,1555,51.644018
1956,571,40,1280,720,main,31,746,30.899481
1957,571,40,960,540,main,31,467,21.419281
1958,571,40,640,360,main,30,243,10.200338
1959,571,40,768,432,main,30,318,15.032825
1960,571,45,1920,1080,high,40,1006,30.792125
1961,571,40,416,234,main,13,119,2.656904
1962,571,45,1280,720,main,31,468,13.88246
1963,571,45,960,540,main,31,286,6.977339
1964,571,45,640,360,main,30,143,2.280452
1965,571,45,768,432,main,30,191,3.319429
1966,571,45,416,234,main,13,67,0.957954
1967,571,50,1920,1080,high,40,643,17.75094
1968,571,50,1280,720,main,31,284,4.434798
1969,571,50,960,540,main,31,170,2.20642
1970,571,50,640,360,main,30,81,1.021409
1971,571,50,768,432,main,30,110,1.23036
1972,571,50,416,234,main,13,38,0.606072
1973,571,55,1920,1080,high,40,591,15.637933
1974,571,55,1280,720,main,31,256,3.836277
1975,571,55,960,540,main,31,154,2.142622
1976,571,55,640,360,main,30,72,0.970974
1977,571,55,768,432,main,30,100,1.132451
1978,571,55,416,234,main,13,34,0.572429
1979,579,18,1920,1080,high,40,12273,99.900236
1980,579,18,1280,720,main,31,6389,97.37195
1981,579,18,960,540,main,31,3825,91.840486
1982,579,18,768,432,main,30,2632,84.440875
1983,579,18,640,360,main,30,1971,76.418422
1984,579,20,1280,720,main,31,4753,95.170141
1985,579,20,1920,1080,high,40,9402,99.780251
1986,579,18,416,234,main,13,989,49.563602
1987,579,20,960,540,main,31,2906,88.665427
1988,579,20,640,360,main,30,1509,72.47196
1989,579,20,416,234,main,13,771,45.70064
1990,579,20,768,432,main,30,1993,80.753232
1991,579,22,1920,1080,high,40,7273,99.431247
1992,579,22,1280,720,main,31,3575,92.102573
1993,579,22,960,540,main,31,2221,84.792676
1994,579,22,768,432,main,30,1527,76.42179
1995,579,22,640,360,main,30,1164,67.831488
1996,579,22,416,234,main,13,602,41.321889
1997,579,24,1920,1080,high,40,5611,98.397697
1998,579,24,1280,720,main,31,2717,88.202358
1999,579,24,640,360,main,30,907,62.68023
2000,579,24,960,540,main,31,1713,80.241368
2001,579,24,768,432,main,30,1181,71.400341
2002,579,24,416,234,main,13,472,36.665326
2003,579,26,1920,1080,high,40,4348,96.301513
2004,579,26,1280,720,main,31,2095,83.603928
2005,579,26,960,540,main,31,1334,74.950932
2006,579,26,640,360,main,30,709,56.891781
2007,579,26,768,432,main,30,924,65.768139
2008,579,26,416,234,main,13,371,31.678652
2009,579,28,1920,1080,high,40,3416,92.905049
2010,579,28,1280,720,main,31,1637,78.289524
2011,579,28,960,540,main,31,1049,69.058902
2012,579,28,640,360,main,30,558,50.745637
2013,579,28,768,432,main,30,729,59.714948
2014,579,28,416,234,main,13,291,26.591127
2015,579,30,1920,1080,high,40,2710,88.282418
2016,579,30,960,540,main,31,832,62.56529
2017,579,30,1280,720,main,31,1296,72.224136
2018,579,30,640,360,main,30,442,44.345054
2019,579,30,768,432,main,30,577,53.131319
2020,579,30,416,234,main,13,229,21.407968
2021,579,35,1280,720,main,31,748,54.512422
2022,579,35,1920,1080,high,40,1568,72.704672
2023,579,35,960,540,main,31,476,44.31358
2024,579,35,640,360,main,30,249,27.776622
2025,579,35,768,432,main,30,328,35.319667
2026,579,35,416,234,main,13,127,9.446572
2027,579,40,1920,1080,high,40,942,52.938471
2028,579,40,1280,720,main,31,448,34.913282
2029,579,40,960,540,main,31,281,25.516497
2030,579,40,640,360,main,30,145,11.914592
2031,579,40,768,432,main,30,193,17.985667
2032,579,40,416,234,main,13,72,1.240741
2033,579,45,1920,1080,high,40,609,32.852933
2034,579,45,1280,720,main,31,287,16.780124
2035,579,45,960,540,main,31,176,9.488931
2036,579,45,640,360,main,30,88,1.650075
2037,579,45,768,432,main,30,119,4.224213
2038,579,45,416,234,main,13,43,0.112225
2039,579,50,1920,1080,high,40,387,15.831036
2040,579,50,1280,720,main,31,178,4.296623
2041,579,50,960,540,main,31,108,1.353563
2042,579,50,640,360,main,30,52,0.091184
2043,579,50,768,432,main,30,71,0.439247
2044,579,50,416,234,main,13,25,0.010671
2045,579,55,1920,1080,high,40,355,13.210203
2046,579,55,1280,720,main,31,160,2.665851
2047,579,55,960,540,main,31,96,0.835718
2048,579,55,640,360,main,30,47,0.010632
2049,579,55,416,234,main,13,23,0.0
2050,579,55,768,432,main,30,64,0.222278
2051,587,18,1920,1080,high,40,13666,99.65372
2052,587,18,960,540,main,31,4024,93.284942
2053,587,18,640,360,main,30,2038,79.701769
2054,587,18,1280,720,main,31,7014,97.577537
2055,587,18,768,432,main,30,2768,86.959811
2056,587,20,1920,1080,high,40,10329,99.471537
2057,587,20,640,360,main,30,1528,75.462217
2058,587,18,416,234,main,13,976,54.957687
2059,587,20,1280,720,main,31,5087,95.865258
2060,587,20,960,540,main,31,2990,90.435665
2061,587,22,1920,1080,high,40,7811,99.133751
2062,587,20,416,234,main,13,745,50.681137
2063,587,22,1280,720,main,31,3729,93.108039
2064,587,20,768,432,main,30,2052,83.160389
2065,587,22,960,540,main,31,2254,86.630622
2066,587,22,416,234,main,13,573,45.945039
2067,587,22,768,432,main,30,1543,78.514153
2068,587,22,640,360,main,30,1158,70.504711
2069,587,24,1920,1080,high,40,5851,98.40048
2070,587,24,960,540,main,31,1717,81.888415
2071,587,24,768,432,main,30,1173,73.124223
2072,587,24,640,360,main,30,886,64.969453
2073,587,24,1280,720,main,31,2780,89.433878
2074,587,24,416,234,main,13,444,40.88585
2075,587,26,640,360,main,30,684,58.959505
2076,587,26,1280,720,main,31,2107,84.738639
2077,587,26,1920,1080,high,40,4425,96.796529
2078,587,26,960,540,main,31,1320,76.364887
2079,587,26,768,432,main,30,902,67.198944
2080,587,26,416,234,main,13,345,35.696804
2081,587,28,1920,1080,high,40,3410,93.939523
2082,587,28,960,540,main,31,1024,70.115372
2083,587,28,1280,720,main,31,1620,79.123645
2084,587,28,640,360,main,30,531,52.588471
2085,587,28,768,432,main,30,700,60.797578
2086,587,28,416,234,main,13,270,30.480787
2087,587,30,1280,720,main,31,1263,72.774902
2088,587,30,1920,1080,high,40,2669,89.785028
2089,587,30,960,540,main,31,801,63.355989
2090,587,30,640,360,main,30,418,46.107212
2091,587,30,768,432,main,30,549,54.034742
2092,587,35,1920,1080,high,40,1540,73.96307
2093,587,30,416,234,main,13,212,25.425599
2094,587,35,1280,720,main,31,715,54.913209
2095,587,35,960,540,main,31,453,45.447743
2096,587,35,768,432,main,30,311,37.025892
2097,587,35,640,360,main,30,237,30.392978
2098,587,35,416,234,main,13,121,14.158487
2099,587,40,1920,1080,high,40,944,54.039539
2100,587,40,1280,720,main,31,433,36.546201
2101,587,40,960,540,main,31,273,28.489304
2102,587,40,640,360,main,30,142,16.849425
2103,587,40,768,432,main,30,187,21.665733
2104,587,40,416,234,main,13,72,5.728284
2105,587,45,1920,1080,high,40,615,35.724255
2106,587,45,1280,720,main,31,287,20.993615
2107,587,45,960,540,main,31,177,14.677813
2108,587,45,640,360,main,30,91,6.866605
2109,587,45,416,234,main,13,45,1.746574
2110,587,50,1920,1080,high,40,395,21.200111
2111,587,50,960,540,main,31,113,6.00663
2112,587,50,1280,720,main,31,186,10.226484
2113,587,45,768,432,main,30,121,10.011761
2114,587,50,640,360,main,30,57,2.174558
2115,587,50,416,234,main,13,28,0.770312
2116,587,50,768,432,main,30,77,3.38894
2117,587,55,1920,1080,high,40,363,18.800736
2118,587,55,1280,720,main,31,170,8.455988
2119,587,55,960,540,main,31,103,4.900531
2120,587,55,768,432,main,30,70,2.72234
2121,587,55,416,234,main,13,26,0.630503
2122,587,55,640,360,main,30,52,1.715211
2123,589,18,640,360,main,30,1077,86.515734
2124,589,18,960,540,main,31,2170,94.221679
2125,589,18,1280,720,main,31,3648,96.366326
2126,589,18,1920,1080,high,40,8309,98.622753
2127,589,18,768,432,main,30,1436,90.44349
2128,589,20,1280,720,main,31,2691,94.802377
2129,589,20,1920,1080,high,40,5916,98.233756
2130,589,20,960,540,main,31,1642,92.031169
2131,589,18,416,234,main,13,553,71.936936
2132,589,20,640,360,main,30,832,83.288314
2133,589,20,768,432,main,30,1099,87.547107
2134,589,22,1920,1080,high,40,4356,97.595419
2135,589,20,416,234,main,13,436,68.270067
2136,589,22,1280,720,main,31,2012,92.729094
2137,589,22,960,540,main,31,1252,89.07626
2138,589,22,416,234,main,13,347,64.236546
2139,589,22,768,432,main,30,850,84.172948
2140,589,22,640,360,main,30,653,79.424287
2141,589,24,1280,720,main,31,1540,89.960646
2142,589,24,1920,1080,high,40,3256,96.592841
2143,589,24,960,540,main,31,974,85.614909
2144,589,24,640,360,main,30,516,75.300647
2145,589,24,416,234,main,13,277,59.918849
2146,589,24,768,432,main,30,667,80.264967
2147,589,26,1920,1080,high,40,2499,94.955975
2148,589,26,1280,720,main,31,1199,86.641165
2149,589,26,960,540,main,31,767,81.519846
2150,589,26,640,360,main,30,412,70.660657
2151,589,26,416,234,main,13,222,55.092244
2152,589,26,768,432,main,30,531,75.621901
2153,589,28,1920,1080,high,40,1964,92.667445
2154,589,28,1280,720,main,31,951,82.682132
2155,589,28,960,540,main,31,612,77.078449
2156,589,28,768,432,main,30,428,70.790123
2157,589,28,640,360,main,30,333,65.561804
2158,589,28,416,234,main,13,181,50.295525
2159,589,30,1920,1080,high,40,1577,89.585875
2160,589,30,960,540,main,31,494,71.800105
2161,589,30,640,360,main,30,271,60.205997
2162,589,30,1280,720,main,31,766,78.106327
2163,589,30,768,432,main,30,348,65.361538
2164,589,30,416,234,main,13,147,44.558541
2165,589,35,960,540,main,31,307,57.508963
2166,589,35,1920,1080,high,40,976,78.028024
2167,589,35,640,360,main,30,168,45.86264
2168,589,35,1280,720,main,31,475,64.585189
2169,589,35,768,432,main,30,217,50.855535
2170,589,40,1280,720,main,31,314,47.442819
2171,589,40,1920,1080,high,40,653,61.824862
2172,589,35,416,234,main,13,90,31.626602
2173,589,40,960,540,main,31,200,40.780416
2174,589,40,640,360,main,30,107,30.54838
2175,589,40,416,234,main,13,57,20.106292
2176,589,40,768,432,main,30,140,35.354248
2177,589,45,1920,1080,high,40,441,44.159619
2178,589,45,1280,720,main,31,215,30.473663
2179,589,45,960,540,main,31,135,25.193296
2180,589,45,640,360,main,30,70,17.711776
2181,589,45,768,432,main,30,93,20.291715
2182,589,45,416,234,main,13,36,10.295513
2183,589,50,1920,1080,high,40,277,29.353096
2184,589,50,1280,720,main,31,136,18.268459
2185,589,50,960,540,main,31,85,14.649814
2186,589,50,640,360,main,30,44,9.038367
2187,589,50,768,432,main,30,58,10.880649
2188,589,50,416,234,main,13,22,5.25503
2189,589,55,1920,1080,high,40,253,26.917102
2190,589,55,960,540,main,31,76,13.135092
2191,589,55,1280,720,main,31,124,16.154498
2192,589,55,640,360,main,30,39,8.142058
2193,589,55,768,432,main,30,52,9.688577
2194,589,55,416,234,main,13,20,4.659985
2195,590,18,640,360,main,30,1067,79.034199
2196,590,18,1920,1080,high,40,8562,98.879369
2197,590,18,960,540,main,31,2130,90.924766
2198,590,18,1280,720,main,31,3546,95.227978
2199,590,18,768,432,main,30,1411,85.211552
2200,590,18,416,234,main,13,536,57.341867
2201,590,20,960,540,main,31,1605,88.936366
2202,590,20,1280,720,main,31,2605,93.858895
2203,590,20,1920,1080,high,40,6113,98.445454
2204,590,20,640,360,main,30,824,76.275135
2205,590,20,416,234,main,13,420,54.189346
2206,590,20,768,432,main,30,1080,82.760233
2207,590,22,1920,1080,high,40,4391,97.750895
2208,590,22,1280,720,main,31,1948,91.944866
2209,590,22,640,360,main,30,643,72.966445
2210,590,22,768,432,main,30,835,79.728913
2211,590,22,960,540,main,31,1222,86.386875
2212,590,22,416,234,main,13,331,50.538276
2213,590,24,1920,1080,high,40,3233,96.666928
2214,590,24,1280,720,main,31,1489,89.457569
2215,590,24,960,540,main,31,945,83.191616
2216,590,24,640,360,main,30,503,69.043661
2217,590,24,768,432,main,30,652,76.117214
2218,590,24,416,234,main,13,261,46.394104
2219,590,26,1920,1080,high,40,2447,95.058424
2220,590,26,1280,720,main,31,1156,86.305517
2221,590,26,960,540,main,31,740,79.405755
2222,590,26,640,360,main,30,397,64.578431
2223,590,26,416,234,main,13,207,41.958266
2224,590,26,768,432,main,30,514,71.921882
2225,590,28,1920,1080,high,40,1895,92.761734
2226,590,28,1280,720,main,31,912,82.578699
2227,590,28,960,540,main,31,586,74.989646
2228,590,28,640,360,main,30,316,59.586533
2229,590,28,416,234,main,13,164,37.201687
2230,590,28,768,432,main,30,408,67.094743
2231,590,30,1920,1080,high,40,1501,89.671682
2232,590,30,1280,720,main,31,729,78.086861
2233,590,30,640,360,main,30,253,54.182435
2234,590,30,960,540,main,31,469,69.929187
2235,590,35,1920,1080,high,40,892,78.605197
2236,590,30,416,234,main,13,131,32.220687
2237,590,30,768,432,main,30,327,61.75729
2238,590,35,416,234,main,13,77,19.753962
2239,590,35,960,540,main,31,277,55.043775
2240,590,35,768,432,main,30,193,46.694589
2241,590,35,1280,720,main,31,432,64.054905
2242,590,35,640,360,main,30,149,39.393991
2243,590,40,1280,720,main,31,266,46.651202
2244,590,40,1920,1080,high,40,556,62.789133
2245,590,40,960,540,main,31,170,37.833175
2246,590,40,640,360,main,30,91,23.68646
2247,590,40,768,432,main,30,118,30.063002
2248,590,45,1920,1080,high,40,362,43.941041
2249,590,40,416,234,main,13,47,8.710447
2250,590,45,1280,720,main,31,172,27.704942
2251,590,45,960,540,main,31,108,20.014072
2252,590,45,640,360,main,30,57,9.793126
2253,590,50,1920,1080,high,40,224,24.854026
2254,590,45,768,432,main,30,75,14.030116
2255,590,45,416,234,main,13,29,2.992257
2256,590,50,1280,720,main,31,108,11.17292
2257,590,50,960,540,main,31,67,6.68843
2258,590,50,768,432,main,30,46,3.985291
2259,590,50,416,234,main,13,17,1.517675
2260,590,50,640,360,main,30,35,2.691483
2261,590,55,1920,1080,high,40,205,21.606545
2262,590,55,1280,720,main,31,98,9.135288
2263,590,55,960,540,main,31,61,5.392452
2264,590,55,640,360,main,30,31,2.17026
2265,590,55,768,432,main,30,41,3.239377
2266,590,55,416,234,main,13,16,1.389183
2267,592,18,1280,720,main,31,14258,93.710908
2268,592,18,640,360,main,30,4193,63.624758
2269,592,18,1920,1080,high,40,20321,99.846654
2270,592,18,960,540,main,31,8071,84.313383
2271,592,18,768,432,main,30,5817,73.801227
2272,592,20,960,540,main,31,6303,81.499452
2273,592,18,416,234,main,13,1773,33.827113
2274,592,20,1920,1080,high,40,16738,99.697745
2275,592,20,1280,720,main,31,11035,91.783903
2276,592,20,640,360,main,30,3173,60.144537
2277,592,20,768,432,main,30,4403,70.43914
2278,592,20,416,234,main,13,1334,31.036151
2279,592,22,1280,720,main,31,8437,88.931546
2280,592,22,1920,1080,high,40,13813,99.469447
2281,592,22,640,360,main,30,2372,56.029327
2282,592,22,960,540,main,31,4862,77.871952
2283,592,22,768,432,main,30,3290,66.355341
2284,592,22,416,234,main,13,995,27.936453
2285,592,24,1920,1080,high,40,11463,99.001098
2286,592,24,1280,720,main,31,6378,84.95457
2287,592,24,960,540,main,31,3698,73.375197
2288,592,24,640,360,main,30,1755,51.349784
2289,592,24,768,432,main,30,2430,61.588069
2290,592,26,1920,1080,high,40,9500,97.839362
2291,592,24,416,234,main,13,737,24.598253
2292,592,26,1280,720,main,31,4772,80.033253
2293,592,26,960,540,main,31,2773,68.077232
2294,592,26,640,360,main,30,1288,46.28381
2295,592,26,768,432,main,30,1779,56.278816
2296,592,28,1920,1080,high,40,7752,95.258342
2297,592,28,1280,720,main,31,3544,74.251458
2298,592,26,416,234,main,13,542,21.223147
2299,592,28,960,540,main,31,2056,62.081741
2300,592,28,640,360,main,30,941,40.901247
2301,592,28,768,432,main,30,1296,50.514927
2302,592,28,416,234,main,13,397,17.89023
2303,592,30,1920,1080,high,40,6155,90.300506
2304,592,30,1280,720,main,31,2617,67.712284
2305,592,30,960,540,main,31,1513,55.530707
2306,592,30,768,432,main,30,943,44.520739
2307,592,30,640,360,main,30,686,35.482948
2308,592,35,1920,1080,high,40,3141,71.640807
2309,592,30,416,234,main,13,291,14.738256
2310,592,35,1280,720,main,31,1241,49.322637
2311,592,35,640,360,main,30,320,22.877976
2312,592,35,960,540,main,31,706,38.52449
2313,592,35,768,432,main,30,437,29.800978
2314,592,35,416,234,main,13,138,8.279479
2315,592,40,1920,1080,high,40,1590,49.265517
2316,592,40,960,540,main,31,356,23.247165
2317,592,40,1280,720,main,31,631,31.159738
2318,592,40,640,360,main,30,164,12.867911
2319,592,40,768,432,main,30,224,17.409043
2320,592,40,416,234,main,13,72,4.407319
2321,592,45,1280,720,main,31,354,17.308251
2322,592,45,1920,1080,high,40,889,29.354071
2323,592,45,960,540,main,31,200,12.256786
2324,592,45,640,360,main,30,93,6.230163
2325,592,45,768,432,main,30,127,8.837498
2326,592,45,416,234,main,13,42,2.796064
2327,592,50,1920,1080,high,40,504,15.599103
2328,592,50,1280,720,main,31,199,8.896532
2329,592,50,960,540,main,31,112,6.004667
2330,592,50,640,360,main,30,51,3.54085
2331,592,50,768,432,main,30,70,4.564266
2332,592,50,416,234,main,13,23,2.544948
2333,592,55,1920,1080,high,40,456,13.371356
2334,592,55,1280,720,main,31,178,7.317706
2335,592,55,960,540,main,31,100,4.909937
2336,592,55,640,360,main,30,45,3.22117
2337,592,55,768,432,main,30,63,3.933102
2338,592,55,416,234,main,13,21,2.436924
2339,594,18,1920,1080,high,40,17302,98.630686
2340,594,18,1280,720,main,31,10447,98.353469
2341,594,18,640,360,main,30,3477,81.431806
2342,594,18,960,540,main,31,6513,96.796328
2343,594,18,768,432,main,30,4600,90.089258
2344,594,20,1920,1080,high,40,14496,98.60026
2345,594,20,1280,720,main,31,8263,97.985849
2346,594,20,960,540,main,31,5195,94.379883
2347,594,18,416,234,main,13,1703,52.389202
2348,594,20,768,432,main,30,3621,86.017377
2349,594,20,416,234,main,13,1336,48.206442
2350,594,20,640,360,main,30,2736,76.998664
2351,594,22,1920,1080,high,40,11974,98.562519
2352,594,22,1280,720,main,31,6506,96.82231
2353,594,22,960,540,main,31,4105,90.288267
2354,594,22,416,234,main,13,1038,43.530754
2355,594,22,640,360,main,30,2141,71.825555
2356,594,22,768,432,main,30,2827,81.058301
2357,594,24,1280,720,main,31,5107,93.682901
2358,594,24,1920,1080,high,40,9650,98.434614
2359,594,24,960,540,main,31,3225,84.957295
2360,594,24,640,360,main,30,1663,65.819023
2361,594,24,768,432,main,30,2197,75.242479
2362,594,24,416,234,main,13,804,38.637624
2363,594,26,1920,1080,high,40,7727,97.958654
2364,594,26,1280,720,main,31,3989,88.371969
2365,594,26,960,540,main,31,2520,78.763348
2366,594,26,640,360,main,30,1283,59.225816
2367,594,26,768,432,main,30,1696,68.601835
2368,594,26,416,234,main,13,619,33.81895
2369,594,28,1920,1080,high,40,6199,96.49683
2370,594,28,1280,720,main,31,3124,81.908924
2371,594,28,960,540,main,31,1957,71.696222
2372,594,28,640,360,main,30,984,52.528721
2373,594,28,768,432,main,30,1307,61.600489
2374,594,28,416,234,main,13,475,29.101058
2375,594,30,1920,1080,high,40,4940,92.364638
2376,594,30,1280,720,main,31,2440,74.541799
2377,594,30,960,540,main,31,1516,64.162288
2378,594,30,640,360,main,30,758,45.887588
2379,594,30,768,432,main,30,1005,54.268466
2380,594,35,1280,720,main,31,1303,54.305565
2381,594,30,416,234,main,13,365,24.877362
2382,594,35,1920,1080,high,40,2729,74.406475
2383,594,35,960,540,main,31,800,44.700002
2384,594,35,640,360,main,30,398,30.071127
2385,594,35,768,432,main,30,530,36.495873
2386,594,35,416,234,main,13,192,15.833344
2387,594,40,1280,720,main,31,702,34.626947
2388,594,40,960,540,main,31,433,27.836384
2389,594,40,1920,1080,high,40,1566,52.746355
2390,594,40,640,360,main,30,213,17.841763
2391,594,45,1280,720,main,31,428,19.094517
2392,594,40,416,234,main,13,100,9.074422
2393,594,45,1920,1080,high,40,993,33.338776
2394,594,40,768,432,main,30,285,21.477399
2395,594,45,960,540,main,31,256,15.026766
2396,594,45,768,432,main,30,165,11.919323
2397,594,45,640,360,main,30,120,8.70976
2398,594,45,416,234,main,13,55,6.53725
2399,594,50,1920,1080,high,40,638,19.97951
2400,594,50,1280,720,main,31,263,10.792737
2401,594,50,960,540,main,31,153,7.581357
2402,594,50,768,432,main,30,98,6.618587
2403,594,50,640,360,main,30,71,6.159783
2404,594,50,416,234,main,13,31,5.659945
2405,594,55,1920,1080,high,40,585,18.501475
2406,594,55,1280,720,main,31,236,9.677603
2407,594,55,960,540,main,31,136,7.14133
2408,594,55,640,360,main,30,63,6.060174
2409,594,55,768,432,main,30,87,6.439125
2410,594,55,416,234,main,13,28,5.574883
2411,596,18,1280,720,main,31,7841,96.124454
2412,596,18,640,360,main,30,2406,76.503292
2413,596,18,960,540,main,31,4563,91.25288
2414,596,18,1920,1080,high,40,13463,99.589852
2415,596,18,768,432,main,30,3193,84.221673
2416,596,20,1920,1080,high,40,11147,99.307536
2417,596,20,1280,720,main,31,6037,94.780479
2418,596,20,960,540,main,31,3543,88.942129
2419,596,18,416,234,main,13,1135,50.409718
2420,596,20,640,360,main,30,1848,73.091806
2421,596,20,768,432,main,30,2450,81.109065
2422,596,20,416,234,main,13,877,46.975869
2423,596,22,1920,1080,high,40,9138,98.87929
2424,596,22,1280,720,main,31,4627,92.804949
2425,596,22,960,540,main,31,2739,85.769231
2426,596,22,416,234,main,13,676,43.04537
2427,596,22,768,432,main,30,1870,77.290117
2428,596,22,640,360,main,30,1412,68.947792
2429,596,24,1920,1080,high,40,7336,97.939557
2430,596,24,1280,720,main,31,3534,89.915236
2431,596,24,960,540,main,31,2110,81.72635
2432,596,24,640,360,main,30,1078,64.059283
2433,596,24,768,432,main,30,1425,72.659914
2434,596,24,416,234,main,13,521,38.744756
2435,596,26,1920,1080,high,40,5793,96.395133
2436,596,26,1280,720,main,31,2701,85.887935
2437,596,26,960,540,main,31,1622,76.794159
2438,596,26,640,360,main,30,826,58.577296
2439,596,26,768,432,main,30,1089,67.307812
2440,596,26,416,234,main,13,402,34.127438
2441,596,28,1920,1080,high,40,4552,94.094318
2442,596,28,1280,720,main,31,2072,80.854241
2443,596,28,960,540,main,31,1251,71.123525
2444,596,28,768,432,main,30,837,61.243674
2445,596,28,640,360,main,30,636,52.612491
2446,596,28,416,234,main,13,311,29.627703
2447,596,30,1280,720,main,31,1598,75.072894
2448,596,30,1920,1080,high,40,3536,90.733607
2449,596,30,960,540,main,31,970,64.76495
2450,596,30,640,360,main,30,493,46.382651
2451,596,30,768,432,main,30,647,54.826514
2452,596,30,416,234,main,13,242,25.216116
2453,596,35,1920,1080,high,40,1909,76.442636
2454,596,35,960,540,main,31,527,47.045384
2455,596,35,1280,720,main,31,866,57.54845
2456,596,35,768,432,main,30,351,38.188921
2457,596,35,416,234,main,13,131,15.847584
2458,596,35,640,360,main,30,268,31.281059
2459,596,40,1280,720,main,31,498,39.064662
2460,596,40,1920,1080,high,40,1100,57.016994
2461,596,40,960,540,main,31,303,30.526992
2462,596,40,640,360,main,30,152,19.262693
2463,596,40,768,432,main,30,202,23.608069
2464,596,40,416,234,main,13,74,9.635052
2465,596,45,1920,1080,high,40,682,37.553308
2466,596,45,1280,720,main,31,302,23.877233
2467,596,45,960,540,main,31,182,17.814166
2468,596,45,640,360,main,30,91,11.176724
2469,596,45,768,432,main,30,121,13.844124
2470,596,45,416,234,main,13,43,5.909891
2471,596,50,1920,1080,high,40,431,24.23947
2472,596,50,1280,720,main,31,189,14.870419
2473,596,50,960,540,main,31,112,11.521536
2474,596,50,640,360,main,30,54,7.208827
2475,596,50,768,432,main,30,73,8.490381
2476,596,50,416,234,main,13,25,4.00484
2477,596,55,1920,1080,high,40,398,22.427001
2478,596,55,1280,720,main,31,173,13.522471
2479,596,55,960,540,main,31,103,9.772285
