,s_video_id,s_width,s_height,s_storage_size,s_duration,s_scan_type,c_content_category,c_si,c_ti,c_scene_change_ffmpeg_ratio30,c_scene_change_ffmpeg_ratio60,c_scene_change_ffmpeg_ratio90,c_scene_change_py_thresh30,c_scene_change_py_thresh50,c_colorhistogram_mean_dark,c_colorhistogram_mean_medium_dark,c_colorhistogram_mean_medium_bright,c_colorhistogram_mean_bright,c_colorhistogram_std_dev_dark,c_colorhistogram_std_dev_medium_dark,c_colorhistogram_std_dev_medium_bright,c_colorhistogram_std_dev_bright,c_colorhistogram_temporal_mean_std_dev_dark,c_colorhistogram_temporal_mean_std_dev_medium_dark,c_colorhistogram_temporal_mean_std_dev_medium_bright,c_colorhistogram_temporal_mean_std_dev_bright,e_crf,e_width,e_height,e_aspect_ratio,e_pixel_aspect_ratio,e_codec,e_codec_profile,e_codec_level,e_framerate,e_gop_size,e_b_frame_int,e_ref_frame_count,e_scan_type,e_bit_depth,e_pixel_fmt,t_average_bitrate,t_average_vmaf
1337,525,1080,1080,76945061,56,0,17,44.15192396,25.16560545,0.0,0.0,0.0,0,0,0.505116598,0.32691158,0.131647805,0.036324017,0.119226775,0.082076685,0.027466964,0.027431825,,,,,20,1920,1080,16:09,1:01,h264,0,40,25.0,50.0,3,1,1,8.0,1,9943,98.970283
1918,571,1920,1080,7528482,4,0,4,46.49917431,40.21621101,0.0,0.0,0.0,0,0,0.518016654,0.093281893,0.152754147,0.235947306,0.526581973,0.008060541,0.04143467,0.124411049,,,,,20,416,234,16:09,1:01,h264,1,13,25.0,50.0,3,1,2,8.0,1,1195,50.191183
3788,643,1920,1080,57693203,43,0,-1,43.52793476,25.43164865,0.0,0.0,0.0,0,0,0.629506173,0.21817419,0.142203414,0.010116223,1.191862419,0.059798767,0.113401604,0.017132323,,,,,20,640,360,16:09,1:01,h264,1,30,25.0,50.0,3,1,2,8.0,1,963,79.415587
547,499,1920,1080,4059928,3,0,0,40.87123438,22.25353125,0.0,0.0,0.0,0,0,0.20368302,0.15319139,0.183634688,0.459490902,0.152838984,0.036405597,0.110051644,0.443071134,0.21588706,0.077165854,0.050071597,0.341452429,20,1920,1080,16:09,1:01,h264,0,40,25.0,50.0,3,1,1,8.0,1,6477,98.223541
2810,614,1920,1080,55902080,41,0,-1,34.37749758,13.69482962,0.0,0.0,0.0,0,0,0.91227318,0.040005466,0.024302341,0.023419014,6.056819246,0.012968929,0.000839831,0.021837974,,,,,30,768,432,16:09,1:01,h264,1,30,25.0,50.0,3,1,1,8.0,1,296,57.658345
614,500,1920,1080,18279293,14,0,18,40.83923496,19.74548711,0.0,0.0,0.0,0,0,0.232041538,0.460294657,0.245024916,0.062638889,0.221316571,0.104496398,0.085761809,0.076917371,0.0,0.0,0.0,0.0,18,1280,720,16:09,1:01,h264,1,31,25.0,50.0,3,1,0,8.0,1,3622,95.921384
576,499,1920,1080,4059928,3,0,0,40.87123438,22.25353125,0.0,0.0,0.0,0,0,0.20368302,0.15319139,0.183634688,0.459490902,0.152838984,0.036405597,0.110051644,0.443071134,0.21588706,0.077165854,0.050071597,0.341452429,28,768,432,16:09,1:01,h264,1,30,25.0,50.0,3,1,1,8.0,1,494,65.241394
2016,579,1920,1080,15909332,10,0,-1,52.197128,27.292244,0.0,0.0,0.0,0,0,0.114146412,0.074962384,0.212727945,0.598163259,0.083075067,0.010454371,0.124288816,0.431087509,,,,,30,960,540,16:09,1:01,h264,1,31,25.0,50.0,3,1,1,8.0,1,832,62.56529
1970,571,1920,1080,7528482,4,0,4,46.49917431,40.21621101,0.0,0.0,0.0,0,0,0.518016654,0.093281893,0.152754147,0.235947306,0.526581973,0.008060541,0.04143467,0.124411049,,,,,50,640,360,16:09,1:01,h264,1,30,25.0,50.0,3,1,2,8.0,1,81,1.021409
1810,565,1920,1080,32088816,24,0,8,54.89797655,19.91498325,0.0,0.0,0.0,0,0,0.075544303,0.153894033,0.423124518,0.347437146,0.109906627,0.042354913,0.069631885,1.105086251,,,,,40,1920,1080,16:09,1:01,h264,0,40,25.0,50.0,3,1,1,8.0,1,719,57.096476
425,494,1920,1080,53761798,38,0,22,52.43496482,27.01573241,0.0,0.0,0.0,0,0,0.595390625,0.342264339,0.055095968,0.007249068,0.33396846,0.175740858,0.040626985,0.003115222,,,,,26,416,234,16:09,1:01,h264,1,13,25.0,50.0,3,1,2,8.0,1,500,30.965105
626,500,1920,1080,18279293,14,0,18,40.83923496,19.74548711,0.0,0.0,0.0,0,0,0.232041538,0.460294657,0.245024916,0.062638889,0.221316571,0.104496398,0.085761809,0.076917371,0.0,0.0,0.0,0.0,22,1280,720,16:09,1:01,h264,1,31,25.0,50.0,3,1,0,8.0,1,2153,93.018111
3261,626,1920,1080,31945504,25,0,-1,27.95929919,18.88836792,0.0,0.0,0.0,0,0,0.315484664,0.286889146,0.256696888,0.140929302,0.197721957,0.051072019,0.029057974,0.09067449,,,,,45,768,432,16:09,1:01,h264,1,30,29.97002997,59.94005994,3,1,1,8.0,1,112,15.774593
232,422,1920,1080,11042927,8,1,-1,54.98057692,9.780447115,0.0,0.0,0.0,0,0,0.345901331,0.510617927,0.072284594,0.071196148,1.129176458,0.900910997,0.117467822,0.056645075,,,,,40,960,540,16:09,1:01,h264,1,31,25.0,50.0,3,1,1,8.0,1,103,40.356618
114,419,1920,1080,7512676,6,0,-1,61.14358,8.838213333,30.0,40.0,0.0,0,0,0.450114294,0.409096579,0.081645287,0.05914384,0.237189388,0.147865455,0.075319437,0.027149209,,,,,35,1920,1080,16:09,1:01,h264,0,40,25.0,50.0,3,1,1,8.0,1,901,76.181584
3813,643,1920,1080,57693203,43,0,-1,43.52793476,25.43164865,0.0,0.0,0.0,0,0,0.629506173,0.21817419,0.142203414,0.010116223,1.191862419,0.059798767,0.113401604,0.017132323,,,,,28,768,432,16:09,1:01,h264,1,30,25.0,50.0,3,1,1,8.0,1,475,69.408409
1084,515,1920,1080,25335328,18,0,10,45.52125,22.38092105,0.0,0.0,0.0,0,0,0.438658372,0.36755353,0.176706051,0.017082047,0.662634993,0.038866894,0.173591048,0.028324742,,,,,30,768,432,16:09,1:01,h264,1,30,25.0,50.0,3,1,1,8.0,1,649,44.460562
1890,568,1920,1080,85806758,61,0,18,46.67792866,34.67334162,0.0,0.0,0.0,0,0,0.273930845,0.170702643,0.151397248,0.403969264,0.151907178,0.011603884,0.073686501,0.547842601,,,,,45,1280,720,16:09,1:01,h264,1,31,25.0,50.0,3,1,0,8.0,1,321,21.378181
2258,590,1920,1080,131523770,92,0,21,30.45621048,16.72294323,0.0,0.0,0.0,0,0,0.337243602,0.103700167,0.057886285,0.001169946,0.245421577,0.009007166,0.044849089,0.001300449,0.337243602,0.103700167,0.057886285,0.001169946,50,768,432,16:09,1:01,h264,1,30,25.0,50.0,3,1,1,8.0,1,46,3.985291
1456,529,1920,1080,16531345,11,0,-1,39.65743728,21.41779211,0.0,0.0,0.0,0,0,0.272218525,0.331726145,0.298045268,0.098010063,0.131800955,0.04442062,0.057568683,0.064669986,,,,,40,416,234,16:09,1:01,h264,1,13,25.0,50.0,3,1,2,8.0,1,59,6.443985
1820,565,1920,1080,32088816,24,0,8,54.89797655,19.91498325,0.0,0.0,0.0,0,0,0.075544303,0.153894033,0.423124518,0.347437146,0.109906627,0.042354913,0.069631885,1.105086251,,,,,45,1280,720,16:09,1:01,h264,1,31,25.0,50.0,3,1,0,8.0,1,218,21.309452
2439,596,1920,1080,24468203,17,0,-1,59.44531707,26.26952439,0.0,0.0,0.0,0,0,0.39139564,0.29284256,0.276022377,0.039739423,0.385212708,0.059880386,0.152001122,0.023334924,,,,,26,768,432,16:09,1:01,h264,1,30,25.0,50.0,3,1,1,8.0,1,1089,67.307812
3415,631,1920,1080,82936225,61,0,18,51.68780652,33.183775,0.0,0.0,0.0,0,0,0.719238683,0.068325617,0.106133777,0.106301923,1.584124749,0.008939645,0.015770196,0.053950616,,,,,55,768,432,16:09,1:01,h264,1,30,29.97002997,59.94005994,3,1,1,8.0,1,88,0.903312
1428,529,1920,1080,16531345,11,0,-1,39.65743728,21.41779211,0.0,0.0,0.0,0,0,0.272218525,0.331726145,0.298045268,0.098010063,0.131800955,0.04442062,0.057568683,0.064669986,,,,,26,1280,720,16:09,1:01,h264,1,31,25.0,50.0,3,1,0,8.0,1,2315,84.210529
2269,592,1920,1080,61480163,42,0,11,95.25482348,30.42639457,0.0,0.0,0.0,0,0,0.486965181,0.267987397,0.1153596,0.129687822,0.186338875,0.109326458,0.023078978,0.036799069,,,,,18,1920,1080,16:09,1:01,h264,0,40,29.97002997,59.94005994,3,1,1,8.0,1,20321,99.846654
1722,564,1920,1080,7102270,5,0,23,32.78192857,6.293928571,0.0,0.0,0.0,0,0,0.132334909,0.17446494,0.412738555,0.280461597,0.071962874,0.075896369,0.189326753,0.210972601,0.187146867,0.20257584,0.029756501,0.359966206,28,1920,1080,16:09,1:01,h264,0,40,25.0,50.0,3,1,1,8.0,1,1398,86.188026
1141,516,1920,1080,99183366,72,0,15,41.70558124,24.20970128,0.0,0.0,0.0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,26,960,540,16:09,1:01,h264,1,31,25.0,50.0,3,1,1,8.0,1,1772,71.559693
2647,605,1920,1080,80586751,59,0,21,47.64459224,20.15774404,0.0,0.0,0.0,0,0,0.799812886,0.088980999,0.037327675,0.07387844,3.423602886,0.038299254,0.006729283,0.258969851,,,,,24,640,360,16:09,1:01,h264,1,30,25.0,50.0,3,1,2,8.0,1,904,54.023738
1458,529,1920,1080,16531345,11,0,-1,39.65743728,21.41779211,0.0,0.0,0.0,0,0,0.272218525,0.331726145,0.298045268,0.098010063,0.131800955,0.04442062,0.057568683,0.064669986,,,,,45,1280,720,16:09,1:01,h264,1,31,25.0,50.0,3,1,0,8.0,1,255,22.178763
720,503,1920,1080,92035235,68,0,9,42.93551086,21.07884968,0.0,0.0,0.0,0,0,0.677919399,0.278454379,0.041751061,0.001875161,0.265805298,0.077232297,0.039283624,0.00267401,,,,,28,768,432,16:09,1:01,h264,1,30,25.0,50.0,3,1,1,8.0,1,768,57.713362
1908,571,1920,1080,7528482,4,0,4,46.49917431,40.21621101,0.0,0.0,0.0,0,0,0.518016654,0.093281893,0.152754147,0.235947306,0.526581973,0.008060541,0.04143467,0.124411049,,,,,18,1280,720,16:09,1:01,h264,1,31,25.0,50.0,3,1,0,8.0,1,8129,98.678124
1707,564,1920,1080,7102270,5,0,23,32.78192857,6.293928571,0.0,0.0,0.0,0,0,0.132334909,0.17446494,0.412738555,0.280461597,0.071962874,0.075896369,0.189326753,0.210972601,0.187146867,0.20257584,0.029756501,0.359966206,22,640,360,16:09,1:01,h264,1,30,25.0,50.0,3,1,2,8.0,1,405,65.875825
783,506,1080,1080,4273178,3,0,6,72.67890244,21.78870732,0.0,0.0,0.0,0,0,0.435622142,0.394137374,0.106774834,0.063465649,0.641124617,0.14965495,0.127581017,0.085503197,0.447774884,0.325533234,0.097636792,0.024604859,26,640,360,16:09,1:01,h264,1,30,25.0,50.0,3,1,2,8.0,1,550,62.084406
1554,559,1920,1080,30290080,21,0,5,55.70496565,30.56634924,0.0,0.0,0.0,0,0,0.380048868,0.3654665,0.160475502,0.094009131,0.335982391,0.176803437,0.009822356,0.067456667,,,,,20,1280,720,16:09,1:01,h264,1,31,25.0,50.0,3,1,0,8.0,1,4863,96.930175
3698,641,1920,1080,16206082,13,0,-1,98.10453299,25.10008538,0.0,0.0,0.0,0,0,0.283849987,0.307036876,0.258704025,0.150409111,0.14969801,0.022830094,0.071207234,0.05404967,,,,,50,640,360,16:09,1:01,h264,1,31,59.963,119.926,3,1,2,8.0,1,117,0.497598
3385,631,1920,1080,82936225,61,0,18,51.68780652,33.183775,0.0,0.0,0.0,0,0,0.719238683,0.068325617,0.106133777,0.106301923,1.584124749,0.008939645,0.015770196,0.053950616,,,,,30,960,540,16:09,1:01,h264,1,31,29.97002997,59.94005994,3,1,1,8.0,1,1174,61.354268
2589,603,1920,1080,119198592,91,0,20,64.31217741,18.38613901,0.0,0.0,0.0,0,0,0.237071599,0.584283935,0.066498843,0.112145624,0.275629381,0.404444267,0.011167734,0.118169915,0.109928233,0.322823549,0.067571619,0.145323697,28,768,432,16:09,1:01,h264,1,30,25.0,50.0,3,1,1,8.0,1,547,61.013804
1092,515,1920,1080,25335328,18,0,10,45.52125,22.38092105,0.0,0.0,0.0,0,0,0.438658372,0.36755353,0.176706051,0.017082047,0.662634993,0.038866894,0.173591048,0.028324742,,,,,40,1280,720,16:09,1:01,h264,1,31,25.0,50.0,3,1,0,8.0,1,456,24.334409
66,418,1920,1080,12790095,9,0,1,56.10180909,12.59732727,53.33333333,26.66666667,13.33333333,0,0,0.381593364,0.365762281,0.186065619,0.066578736,0.188830391,0.087219526,0.049422253,0.04011756,,,,,55,1920,1080,16:09,1:01,h264,0,40,25.0,50.0,3,1,1,8.0,1,213,15.306552
206,422,1920,1080,11042927,8,1,-1,54.98057692,9.780447115,0.0,0.0,0.0,0,0,0.345901331,0.510617927,0.072284594,0.071196148,1.129176458,0.900910997,0.117467822,0.056645075,,,,,26,1920,1080,16:09,1:01,h264,0,40,25.0,50.0,3,1,1,8.0,1,1597,93.649921
443,494,1920,1080,53761798,38,0,22,52.43496482,27.01573241,0.0,0.0,0.0,0,0,0.595390625,0.342264339,0.055095968,0.007249068,0.33396846,0.175740858,0.040626985,0.003115222,,,,,35,640,360,16:09,1:01,h264,1,30,25.0,50.0,3,1,2,8.0,1,312,26.632028
2495,597,1920,1080,65600731,43,0,12,52.04347974,27.78748435,0.0,0.0,0.0,0,0,0.1247817,0.299237236,0.114599569,0.461381494,0.088772601,0.091968582,0.06086434,0.368173463,,,,,22,1920,1080,16:09,1:01,h264,0,40,25.0,50.0,3,1,1,8.0,1,8919,98.970117
2421,596,1920,1080,24468203,17,0,-1,59.44531707,26.26952439,0.0,0.0,0.0,0,0,0.39139564,0.29284256,0.276022377,0.039739423,0.385212708,0.059880386,0.152001122,0.023334924,,,,,20,768,432,16:09,1:01,h264,1,30,25.0,50.0,3,1,1,8.0,1,2450,81.109065
3283,630,1920,1080,96267824,76,0,7,29.29681738,19.56494074,0.0,0.0,0.0,0,0,0.293952868,0.281984793,0.337994309,0.08606803,0.198002358,0.065723021,0.051110246,0.095574121,,,,,20,768,432,16:09,1:01,h264,1,30,29.97002997,59.94005994,3,1,1,8.0,1,1233,84.698508
1454,529,1920,1080,16531345,11,0,-1,39.65743728,21.41779211,0.0,0.0,0.0,0,0,0.272218525,0.331726145,0.298045268,0.098010063,0.131800955,0.04442062,0.057568683,0.064669986,,,,,40,640,360,16:09,1:01,h264,1,30,25.0,50.0,3,1,2,8.0,1,125,17.769333
2734,610,1920,1080,66086382,49,0,2,55.68120195,22.60264639,0.0,0.0,0.0,0,0,0.058204411,0.723252476,0.106398212,0.112144901,0.059168905,0.349092659,0.051736789,0.136923394,,,,,28,768,432,16:09,1:01,h264,1,30,25.0,50.0,3,1,1,8.0,1,747,56.988974
3448,635,1920,1080,31937516,25,0,-1,23.1446779,18.87919946,0.0,0.0,0.0,0,0,0.31558642,0.287184285,0.256264307,0.140964988,0.197471481,0.051262971,0.0291768,0.09091172,,,,,26,768,432,16:09,1:01,h264,1,30,29.97002997,59.94005994,3,1,1,8.0,1,599,73.349822
2097,587,1920,1080,93758625,57,0,18,39.8070852,27.68647765,0.0,0.0,0.0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,35,640,360,16:09,1:01,h264,1,30,25.0,50.0,3,1,2,8.0,1,237,30.392978
2875,616,1920,1080,12888070,9,0,19,49.97425116,27.35286977,0.0,0.0,0.0,0,0,0.208043821,0.424129533,0.098948688,0.268877958,0.152244611,0.124383263,0.025376506,1.186827558,,,,,28,960,540,16:09,1:01,h264,1,31,25.0,50.0,3,1,1,8.0,1,1145,74.990261
1667,561,1920,1080,160546244,117,0,14,41.52797882,18.59060198,0.0,0.0,0.0,0,0,0.173611111,0.130055861,0.131411876,0.064921152,0.11756548,0.047369763,0.049457888,0.082319458,0.173611111,0.130055861,0.131411876,0.064921152,40,1920,1080,16:09,1:01,h264,0,40,25.0,50.0,3,1,1,8.0,1,739,53.184756
1986,579,1920,1080,15909332,10,0,-1,52.197128,27.292244,0.0,0.0,0.0,0,0,0.114146412,0.074962384,0.212727945,0.598163259,0.083075067,0.010454371,0.124288816,0.431087509,,,,,18,416,234,16:09,1:01,h264,1,13,25.0,50.0,3,1,2,8.0,1,989,49.563602
1999,579,1920,1080,15909332,10,0,-1,52.197128,27.292244,0.0,0.0,0.0,0,0,0.114146412,0.074962384,0.212727945,0.598163259,0.083075067,0.010454371,0.124288816,0.431087509,,,,,24,640,360,16:09,1:01,h264,1,30,25.0,50.0,3,1,2,8.0,1,907,62.68023
678,500,1920,1080,18279293,14,0,18,40.83923496,19.74548711,0.0,0.0,0.0,0,0,0.232041538,0.460294657,0.245024916,0.062638889,0.221316571,0.104496398,0.085761809,0.076917371,0.0,0.0,0.0,0.0,50,768,432,16:09,1:01,h264,1,30,25.0,50.0,3,1,1,8.0,1,48,2.559177
922,513,1920,1080,25387349,18,0,-1,43.69153289,22.62212939,0.0,0.0,0.0,0,0,0.438652424,0.367373007,0.176922422,0.017052148,0.663963931,0.038395557,0.173409526,0.02723059,,,,,24,416,234,16:09,1:01,h264,1,13,25.0,50.0,3,1,2,8.0,1,495,31.82139
2154,589,1920,1080,14244904,9,0,-1,18.35184038,21.38575117,0.0,0.0,0.0,0,0,0.678582337,0.299476595,0.018030639,0.00391043,0.509041231,0.119657483,0.021262914,0.003031383,,,,,28,1280,720,16:09,1:01,h264,1,31,25.0,50.0,3,1,0,8.0,1,951,82.682132
1793,565,1920,1080,32088816,24,0,8,54.89797655,19.91498325,0.0,0.0,0.0,0,0,0.075544303,0.153894033,0.423124518,0.347437146,0.109906627,0.042354913,0.069631885,1.105086251,,,,,28,1280,720,16:09,1:01,h264,1,31,25.0,50.0,3,1,0,8.0,1,1211,80.460509
1630,561,1920,1080,160546244,117,0,14,41.52797882,18.59060198,0.0,0.0,0.0,0,0,0.173611111,0.130055861,0.131411876,0.064921152,0.11756548,0.047369763,0.049457888,0.082319458,0.173611111,0.130055861,0.131411876,0.064921152,20,640,360,16:09,1:01,h264,1,30,25.0,50.0,3,1,2,8.0,1,1282,71.802044
3564,640,1920,1080,96251581,76,0,-1,28.82063916,19.5669223,0.0,0.0,0.0,0,0,0.293952868,0.281984793,0.337994309,0.08606803,0.198002358,0.065723021,0.051110246,0.095574121,,,,,18,1280,720,16:09,1:01,h264,1,31,29.97002997,59.94005994,3,1,0,8.0,1,3655,95.357114
2079,587,1920,1080,93758625,57,0,18,39.8070852,27.68647765,0.0,0.0,0.0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,26,768,432,16:09,1:01,h264,1,30,25.0,50.0,3,1,1,8.0,1,902,67.198944
479,498,1920,1080,53858897,38,0,22,50.77163859,27.19586141,0.0,0.0,0.0,0,0,0.595199492,0.342348251,0.055206887,0.00724537,0.33376384,0.175991961,0.040824945,0.003054203,,,,,20,640,360,16:09,1:01,h264,1,30,25.0,50.0,3,1,2,8.0,1,2271,71.680767
3421,635,1920,1080,31937516,25,0,-1,23.1446779,18.87919946,0.0,0.0,0.0,0,0,0.31558642,0.287184285,0.256264307,0.140964988,0.197471481,0.051262971,0.0291768,0.09091172,,,,,18,960,540,16:09,1:01,h264,1,31,29.97002997,59.94005994,3,1,1,8.0,1,2182,92.781654
1992,579,1920,1080,15909332,10,0,-1,52.197128,27.292244,0.0,0.0,0.0,0,0,0.114146412,0.074962384,0.212727945,0.598163259,0.083075067,0.010454371,0.124288816,0.431087509,,,,,22,1280,720,16:09,1:01,h264,1,31,25.0,50.0,3,1,0,8.0,1,3575,92.102573
2351,594,1920,1080,5970385,3,0,13,55.8642125,40.1272125,0.0,0.0,0.0,0,0,0.49852318,0.199970984,0.112560684,0.188945152,0.370762725,0.081109309,0.050410155,0.117485591,0.227953731,0.076772486,0.056502956,0.248223261,22,1920,1080,16:09,1:01,h264,0,40,25.0,50.0,3,1,1,8.0,1,11974,98.562519
451,494,1920,1080,53761798,38,0,22,52.43496482,27.01573241,0.0,0.0,0.0,0,0,0.595390625,0.342264339,0.055095968,0.007249068,0.33396846,0.175740858,0.040626985,0.003115222,,,,,40,640,360,16:09,1:01,h264,1,30,25.0,50.0,3,1,2,8.0,1,158,15.384581
234,422,1920,1080,11042927,8,1,-1,54.98057692,9.780447115,0.0,0.0,0.0,0,0,0.345901331,0.510617927,0.072284594,0.071196148,1.129176458,0.900910997,0.117467822,0.056645075,,,,,40,768,432,16:09,1:01,h264,1,30,25.0,50.0,3,1,1,8.0,1,72,30.320817
1410,529,1920,1080,16531345,11,0,-1,39.65743728,21.41779211,0.0,0.0,0.0,0,0,0.272218525,0.331726145,0.298045268,0.098010063,0.131800955,0.04442062,0.057568683,0.064669986,,,,,20,1920,1080,16:09,1:01,h264,0,40,25.0,50.0,3,1,1,8.0,1,8295,98.241963
2175,589,1920,1080,14244904,9,0,-1,18.35184038,21.38575117,0.0,0.0,0.0,0,0,0.678582337,0.299476595,0.018030639,0.00391043,0.509041231,0.119657483,0.021262914,0.003031383,,,,,40,416,234,16:09,1:01,h264,1,13,25.0,50.0,3,1,2,8.0,1,57,20.106292
2873,616,1920,1080,12888070,9,0,19,49.97425116,27.35286977,0.0,0.0,0.0,0,0,0.208043821,0.424129533,0.098948688,0.268877958,0.152244611,0.124383263,0.025376506,1.186827558,,,,,28,1920,1080,16:09,1:01,h264,0,40,25.0,50.0,3,1,1,8.0,1,4094,95.267011
1133,516,1920,1080,99183366,72,0,15,41.70558124,24.20970128,0.0,0.0,0.0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,24,1280,720,16:09,1:01,h264,1,31,25.0,50.0,3,1,0,8.0,1,3623,86.303928
2722,610,1920,1080,66086382,49,0,2,55.68120195,22.60264639,0.0,0.0,0.0,0,0,0.058204411,0.723252476,0.106398212,0.112144901,0.059168905,0.349092659,0.051736789,0.136923394,,,,,26,1920,1080,16:09,1:01,h264,0,40,25.0,50.0,3,1,1,8.0,1,4880,95.845753
3336,630,1920,1080,96267824,76,0,7,29.29681738,19.56494074,0.0,0.0,0.0,0,0,0.293952868,0.281984793,0.337994309,0.08606803,0.198002358,0.065723021,0.051110246,0.095574121,,,,,50,1280,720,16:09,1:01,h264,1,31,29.97002997,59.94005994,3,1,0,8.0,1,157,15.290446
577,499,1920,1080,4059928,3,0,0,40.87123438,22.25353125,0.0,0.0,0.0,0,0,0.20368302,0.15319139,0.183634688,0.459490902,0.152838984,0.036405597,0.110051644,0.443071134,0.21588706,0.077165854,0.050071597,0.341452429,30,1920,1080,16:09,1:01,h264,0,40,25.0,50.0,3,1,1,8.0,1,2009,88.949531
3388,631,1920,1080,82936225,61,0,18,51.68780652,33.183775,0.0,0.0,0.0,0,0,0.719238683,0.068325617,0.106133777,0.106301923,1.584124749,0.008939645,0.015770196,0.053950616,,,,,30,416,234,16:09,1:01,h264,1,13,29.97002997,59.94005994,3,1,2,8.0,1,300,20.533087
2745,610,1920,1080,66086382,49,0,2,55.68120195,22.60264639,0.0,0.0,0.0,0,0,0.058204411,0.723252476,0.106398212,0.112144901,0.059168905,0.349092659,0.051736789,0.136923394,,,,,35,768,432,16:09,1:01,h264,1,30,25.0,50.0,3,1,1,8.0,1,299,34.665617
3276,630,1920,1080,96267824,76,0,7,29.29681738,19.56494074,0.0,0.0,0.0,0,0,0.293952868,0.281984793,0.337994309,0.08606803,0.198002358,0.065723021,0.051110246,0.095574121,,,,,18,1920,1080,16:09,1:01,h264,0,40,29.97002997,59.94005994,3,1,1,8.0,1,8132,98.61076
3666,641,1920,1080,16206082,13,0,-1,98.10453299,25.10008538,0.0,0.0,0.0,0,0,0.283849987,0.307036876,0.258704025,0.150409111,0.14969801,0.022830094,0.071207234,0.05404967,,,,,28,1280,720,16:09,1:01,h264,1,32,59.963,119.926,3,1,0,8.0,1,3520,70.343761
3825,643,1920,1080,57693203,43,0,-1,43.52793476,25.43164865,0.0,0.0,0.0,0,0,0.629506173,0.21817419,0.142203414,0.010116223,1.191862419,0.059798767,0.113401604,0.017132323,,,,,35,416,234,16:09,1:01,h264,1,13,25.0,50.0,3,1,2,8.0,1,94,22.249194
3614,640,1920,1080,96251581,76,0,-1,28.82063916,19.5669223,0.0,0.0,0.0,0,0,0.293952868,0.281984793,0.337994309,0.08606803,0.198002358,0.065723021,0.051110246,0.095574121,,,,,40,960,540,16:09,1:01,h264,1,31,29.97002997,59.94005994,3,1,1,8.0,1,220,36.833815
1331,525,1080,1080,76945061,56,0,17,44.15192396,25.16560545,0.0,0.0,0.0,0,0,0.505116598,0.32691158,0.131647805,0.036324017,0.119226775,0.082076685,0.027466964,0.027431825,,,,,18,1280,720,16:09,1:01,h264,1,31,25.0,50.0,3,1,0,8.0,1,6947,97.680156
2731,610,1920,1080,66086382,49,0,2,55.68120195,22.60264639,0.0,0.0,0.0,0,0,0.058204411,0.723252476,0.106398212,0.112144901,0.059168905,0.349092659,0.051736789,0.136923394,,,,,28,960,540,16:09,1:01,h264,1,31,25.0,50.0,3,1,1,8.0,1,1103,67.931675
3432,635,1920,1080,31937516,25,0,-1,23.1446779,18.87919946,0.0,0.0,0.0,0,0,0.31558642,0.287184285,0.256264307,0.140964988,0.197471481,0.051262971,0.0291768,0.09091172,,,,,20,640,360,16:09,1:01,h264,1,30,29.97002997,59.94005994,3,1,2,8.0,1,918,81.144696
3622,640,1920,1080,96251581,76,0,-1,28.82063916,19.5669223,0.0,0.0,0.0,0,0,0.293952868,0.281984793,0.337994309,0.08606803,0.198002358,0.065723021,0.051110246,0.095574121,,,,,50,1280,720,16:09,1:01,h264,1,31,29.97002997,59.94005994,3,1,0,8.0,1,157,14.996529
2822,614,1920,1080,55902080,41,0,-1,34.37749758,13.69482962,0.0,0.0,0.0,0,0,0.91227318,0.040005466,0.024302341,0.023419014,6.056819246,0.012968929,0.000839831,0.021837974,,,,,40,960,540,16:09,1:01,h264,1,31,25.0,50.0,3,1,1,8.0,1,146,39.033004
2275,592,1920,1080,61480163,42,0,11,95.25482348,30.42639457,0.0,0.0,0.0,0,0,0.486965181,0.267987397,0.1153596,0.129687822,0.186338875,0.109326458,0.023078978,0.036799069,,,,,20,1280,720,16:09,1:01,h264,1,31,29.97002997,59.94005994,3,1,0,8.0,1,11035,91.783903
3186,624,1920,1080,72543624,56,0,18,49.41300937,28.19023703,0.0,0.0,0.0,0,0,0.009344618,0.137658661,0.312271251,0.540725469,0.007205693,0.10339244,0.042232919,0.312237227,,,,,45,1280,720,16:09,1:01,h264,1,31,25.0,50.0,3,1,0,8.0,1,275,19.956028
69,418,1920,1080,12790095,9,0,1,56.10180909,12.59732727,53.33333333,26.66666667,13.33333333,0,0,0.381593364,0.365762281,0.186065619,0.066578736,0.188830391,0.087219526,0.049422253,0.04011756,,,,,55,1280,720,16:09,1:01,h264,1,31,25.0,50.0,3,1,0,8.0,1,100,5.214982
1287,521,1920,1080,43730001,32,0,18,64.25003379,30.10134793,0.0,0.0,0.0,0,0,0.197032697,0.346784658,0.346546103,0.109636542,0.065885467,0.048832374,0.057065935,0.073446061,,,,,26,416,234,16:09,1:01,h264,1,13,25.0,50.0,3,1,2,8.0,1,370,27.558718
