s_video_id,s_width,s_height,s_storage_size,s_duration,s_scan_type,c_content_category,c_si,c_ti,c_scene_change_ffmpeg_ratio30,c_scene_change_ffmpeg_ratio60,c_scene_change_ffmpeg_ratio90,c_scene_change_py_thresh30,c_scene_change_py_thresh50,c_colorhistogram_mean_dark,c_colorhistogram_mean_medium_dark,c_colorhistogram_mean_medium_bright,c_colorhistogram_mean_bright,c_colorhistogram_std_dev_dark,c_colorhistogram_std_dev_medium_dark,c_colorhistogram_std_dev_medium_bright,c_colorhistogram_std_dev_bright,c_colorhistogram_temporal_mean_std_dev_dark,c_colorhistogram_temporal_mean_std_dev_medium_dark,c_colorhistogram_temporal_mean_std_dev_medium_bright,c_colorhistogram_temporal_mean_std_dev_bright,e_crf,e_width,e_height,e_aspect_ratio,e_pixel_aspect_ratio,e_codec,e_codec_profile,e_codec_level,e_framerate,e_gop_size,e_b_frame_int,e_ref_frame_count,e_scan_type,e_bit_depth,e_pixel_fmt,t_average_bitrate,t_average_vmaf,t_average_vmaf_mobile,t_average_vmaf_4k,t_average_psnr
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,26,640,360,16:09,1:01,h264,main,30,25,50,3,1,unknown,8,yuv420p,684,58.959505,,,
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,26,1280,720,16:09,1:01,h264,main,31,25,50,3,1,interlaced,8,yuv420p,2107,84.738639,,,
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,26,1920,1080,16:09,1:01,h264,high,40,25,50,3,1,progressive,8,yuv420p,4425,96.796529,,,
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,26,960,540,16:09,1:01,h264,main,31,25,50,3,1,progressive,8,yuv420p,1320,76.364887,,,
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,26,768,432,16:09,1:01,h264,main,30,25,50,3,1,progressive,8,yuv420p,902,67.198944,,,
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,26,416,234,16:09,1:01,h264,main,13,25,50,3,1,unknown,8,yuv420p,345,35.696804,,,
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,28,1920,1080,16:09,1:01,h264,high,40,25,50,3,1,progressive,8,yuv420p,3410,93.939523,,,
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,28,960,540,16:09,1:01,h264,main,31,25,50,3,1,progressive,8,yuv420p,1024,70.115372,,,
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,28,1280,720,16:09,1:01,h264,main,31,25,50,3,1,interlaced,8,yuv420p,1620,79.123645,,,
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,28,640,360,16:09,1:01,h264,main,30,25,50,3,1,unknown,8,yuv420p,531,52.588471,,,
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,28,768,432,16:09,1:01,h264,main,30,25,50,3,1,progressive,8,yuv420p,700,60.797578,,,
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,28,416,234,16:09,1:01,h264,main,13,25,50,3,1,unknown,8,yuv420p,270,30.480787,,,
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,30,1280,720,16:09,1:01,h264,main,31,25,50,3,1,interlaced,8,yuv420p,1263,72.774902,,,
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,30,1920,1080,16:09,1:01,h264,high,40,25,50,3,1,progressive,8,yuv420p,2669,89.785028,,,
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,30,960,540,16:09,1:01,h264,main,31,25,50,3,1,progressive,8,yuv420p,801,63.355989,,,
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,30,640,360,16:09,1:01,h264,main,30,25,50,3,1,unknown,8,yuv420p,418,46.107212,,,
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,30,768,432,16:09,1:01,h264,main,30,25,50,3,1,progressive,8,yuv420p,549,54.034742,,,
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,35,1920,1080,16:09,1:01,h264,high,40,25,50,3,1,progressive,8,yuv420p,1540,73.96307,,,
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,30,416,234,16:09,1:01,h264,main,13,25,50,3,1,unknown,8,yuv420p,212,25.425599,,,
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,35,1280,720,16:09,1:01,h264,main,31,25,50,3,1,interlaced,8,yuv420p,715,54.913209,,,
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,35,960,540,16:09,1:01,h264,main,31,25,50,3,1,progressive,8,yuv420p,453,45.447743,,,
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,35,768,432,16:09,1:01,h264,main,30,25,50,3,1,progressive,8,yuv420p,311,37.025892,,,
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,35,640,360,16:09,1:01,h264,main,30,25,50,3,1,unknown,8,yuv420p,237,30.392978,,,
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,35,416,234,16:09,1:01,h264,main,13,25,50,3,1,unknown,8,yuv420p,121,14.158487,,,
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,40,1920,1080,16:09,1:01,h264,high,40,25,50,3,1,progressive,8,yuv420p,944,54.039539,,,
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,40,1280,720,16:09,1:01,h264,main,31,25,50,3,1,interlaced,8,yuv420p,433,36.546201,,,
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,40,960,540,16:09,1:01,h264,main,31,25,50,3,1,progressive,8,yuv420p,273,28.489304,,,
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,40,640,360,16:09,1:01,h264,main,30,25,50,3,1,unknown,8,yuv420p,142,16.849425,,,
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,40,768,432,16:09,1:01,h264,main,30,25,50,3,1,progressive,8,yuv420p,187,21.665733,,,
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,40,416,234,16:09,1:01,h264,main,13,25,50,3,1,unknown,8,yuv420p,72,5.728284,,,
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,45,1920,1080,16:09,1:01,h264,high,40,25,50,3,1,progressive,8,yuv420p,615,35.724255,,,
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,45,1280,720,16:09,1:01,h264,main,31,25,50,3,1,interlaced,8,yuv420p,287,20.993615,,,
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,45,960,540,16:09,1:01,h264,main,31,25,50,3,1,progressive,8,yuv420p,177,14.677813,,,
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,45,640,360,16:09,1:01,h264,main,30,25,50,3,1,unknown,8,yuv420p,91,6.866605,,,
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,45,416,234,16:09,1:01,h264,main,13,25,50,3,1,unknown,8,yuv420p,45,1.746574,,,
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,50,1920,1080,16:09,1:01,h264,high,40,25,50,3,1,progressive,8,yuv420p,395,21.200111,,,
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,50,960,540,16:09,1:01,h264,main,31,25,50,3,1,progressive,8,yuv420p,113,6.00663,,,
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,50,1280,720,16:09,1:01,h264,main,31,25,50,3,1,interlaced,8,yuv420p,186,10.226484,,,
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,45,768,432,16:09,1:01,h264,main,30,25,50,3,1,progressive,8,yuv420p,121,10.011761,,,
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,50,640,360,16:09,1:01,h264,main,30,25,50,3,1,unknown,8,yuv420p,57,2.174558,,,
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,50,416,234,16:09,1:01,h264,main,13,25,50,3,1,unknown,8,yuv420p,28,0.770312,,,
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,50,768,432,16:09,1:01,h264,main,30,25,50,3,1,progressive,8,yuv420p,77,3.38894,,,
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,55,1920,1080,16:09,1:01,h264,high,40,25,50,3,1,progressive,8,yuv420p,363,18.800736,,,
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,55,1280,720,16:09,1:01,h264,main,31,25,50,3,1,interlaced,8,yuv420p,170,8.455988,,,
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,55,960,540,16:09,1:01,h264,main,31,25,50,3,1,progressive,8,yuv420p,103,4.900531,,,
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,55,768,432,16:09,1:01,h264,main,30,25,50,3,1,progressive,8,yuv420p,70,2.72234,,,
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,55,416,234,16:09,1:01,h264,main,13,25,50,3,1,unknown,8,yuv420p,26,0.630503,,,
587,1920,1080,93758625,57,progressive,ski,39.8070852,27.68647765,0,0,0,0,0,0.255549447,0.133973926,0.324091596,0.286385031,0.218211976,0.072434226,0.074241535,0.122094852,,,,,55,640,360,16:09,1:01,h264,main,30,25,50,3,1,unknown,8,yuv420p,52,1.715211,,,
589,1920,1080,14244904,9,progressive,,18.35184038,21.38575117,0,0,0,0,0,0.678582337,0.299476595,0.018030639,0.00391043,0.509041231,0.119657483,0.021262914,0.003031383,,,,,18,640,360,16:09,1:01,h264,main,30,25,50,3,1,unknown,8,yuv420p,1077,86.515734,,,
589,1920,1080,14244904,9,progressive,,18.35184038,21.38575117,0,0,0,0,0,0.678582337,0.299476595,0.018030639,0.00391043,0.509041231,0.119657483,0.021262914,0.003031383,,,,,18,960,540,16:09,1:01,h264,main,31,25,50,3,1,progressive,8,yuv420p,2170,94.221679,,,
589,1920,1080,14244904,9,progressive,,18.35184038,21.38575117,0,0,0,0,0,0.678582337,0.299476595,0.018030639,0.00391043,0.509041231,0.119657483,0.021262914,0.003031383,,,,,18,1280,720,16:09,1:01,h264,main,31,25,50,3,1,interlaced,8,yuv420p,3648,96.366326,,,
589,1920,1080,14244904,9,progressive,,18.35184038,21.38575117,0,0,0,0,0,0.678582337,0.299476595,0.018030639,0.00391043,0.509041231,0.119657483,0.021262914,0.003031383,,,,,18,1920,1080,16:09,1:01,h264,high,40,25,50,3,1,progressive,8,yuv420p,8309,98.622753,,,
589,1920,1080,14244904,9,progressive,,18.35184038,21.38575117,0,0,0,0,0,0.678582337,0.299476595,0.018030639,0.00391043,0.509041231,0.119657483,0.021262914,0.003031383,,,,,18,768,432,16:09,1:01,h264,main,30,25,50,3,1,progressive,8,yuv420p,1436,90.44349,,,
589,1920,1080,14244904,9,progressive,,18.35184038,21.38575117,0,0,0,0,0,0.678582337,0.299476595,0.018030639,0.00391043,0.509041231,0.119657483,0.021262914,0.003031383,,,,,20,1280,720,16:09,1:01,h264,main,31,25,50,3,1,interlaced,8,yuv420p,2691,94.802377,,,
589,1920,1080,14244904,9,progressive,,18.35184038,21.38575117,0,0,0,0,0,0.678582337,0.299476595,0.018030639,0.00391043,0.509041231,0.119657483,0.021262914,0.003031383,,,,,20,1920,1080,16:09,1:01,h264,high,40,25,50,3,1,progressive,8,yuv420p,5916,98.233756,,,
589,1920,1080,14244904,9,progressive,,18.35184038,21.38575117,0,0,0,0,0,0.678582337,0.299476595,0.018030639,0.00391043,0.509041231,0.119657483,0.021262914,0.003031383,,,,,20,960,540,16:09,1:01,h264,main,31,25,50,3,1,progressive,8,yuv420p,1642,92.031169,,,
589,1920,1080,14244904,9,progressive,,18.35184038,21.38575117,0,0,0,0,0,0.678582337,0.299476595,0.018030639,0.00391043,0.509041231,0.119657483,0.021262914,0.003031383,,,,,18,416,234,16:09,1:01,h264,main,13,25,50,3,1,unknown,8,yuv420p,553,71.936936,,,
589,1920,1080,14244904,9,progressive,,18.35184038,21.38575117,0,0,0,0,0,0.678582337,0.299476595,0.018030639,0.00391043,0.509041231,0.119657483,0.021262914,0.003031383,,,,,20,640,360,16:09,1:01,h264,main,30,25,50,3,1,unknown,8,yuv420p,832,83.288314,,,
589,1920,1080,14244904,9,progressive,,18.35184038,21.38575117,0,0,0,0,0,0.678582337,0.299476595,0.018030639,0.00391043,0.509041231,0.119657483,0.021262914,0.003031383,,,,,20,768,432,16:09,1:01,h264,main,30,25,50,3,1,progressive,8,yuv420p,1099,87.547107,,,
589,1920,1080,14244904,9,progressive,,18.35184038,21.38575117,0,0,0,0,0,0.678582337,0.299476595,0.018030639,0.00391043,0.509041231,0.119657483,0.021262914,0.003031383,,,,,22,1920,1080,16:09,1:01,h264,high,40,25,50,3,1,progressive,8,yuv420p,4356,97.595419,,,
589,1920,1080,14244904,9,progressive,,18.35184038,21.38575117,0,0,0,0,0,0.678582337,0.299476595,0.018030639,0.00391043,0.509041231,0.119657483,0.021262914,0.003031383,,,,,20,416,234,16:09,1:01,h264,main,13,25,50,3,1,unknown,8,yuv420p,436,68.270067,,,
589,1920,1080,14244904,9,progressive,,18.35184038,21.38575117,0,0,0,0,0,0.678582337,0.299476595,0.018030639,0.00391043,0.509041231,0.119657483,0.021262914,0.003031383,,,,,22,1280,720,16:09,1:01,h264,main,31,25,50,3,1,interlaced,8,yuv420p,2012,92.729094,,,
589,1920,1080,14244904,9,progressive,,18.35184038,21.38575117,0,0,0,0,0,0.678582337,0.299476595,0.018030639,0.00391043,0.509041231,0.119657483,0.021262914,0.003031383,,,,,22,960,540,16:09,1:01,h264,main,31,25,50,3,1,progressive,8,yuv420p,1252,89.07626,,,
589,1920,1080,14244904,9,progressive,,18.35184038,21.38575117,0,0,0,0,0,0.678582337,0.299476595,0.018030639,0.00391043,0.509041231,0.119657483,0.021262914,0.003031383,,,,,22,416,234,16:09,1:01,h264,main,13,25,50,3,1,unknown,8,yuv420p,347,64.236546,,,
589,1920,1080,14244904,9,progressive,,18.35184038,21.38575117,0,0,0,0,0,0.678582337,0.299476595,0.018030639,0.00391043,0.509041231,0.119657483,0.021262914,0.003031383,,,,,22,768,432,16:09,1:01,h264,main,30,25,50,3,1,progressive,8,yuv420p,850,84.172948,,,
589,1920,1080,14244904,9,progressive,,18.35184038,21.38575117,0,0,0,0,0,0.678582337,0.299476595,0.018030639,0.00391043,0.509041231,0.119657483,0.021262914,0.003031383,,,,,22,640,360,16:09,1:01,h264,main,30,25,50,3,1,unknown,8,yuv420p,653,79.424287,,,
589,1920,1080,14244904,9,progressive,,18.35184038,21.38575117,0,0,0,0,0,0.678582337,0.299476595,0.018030639,0.00391043,0.509041231,0.119657483,0.021262914,0.003031383,,,,,24,1280,720,16:09,1:01,h264,main,31,25,50,3,1,interlaced,8,yuv420p,1540,89.960646,,,
589,1920,1080,14244904,9,progressive,,18.35184038,21.38575117,0,0,0,0,0,0.678582337,0.299476595,0.018030639,0.00391043,0.509041231,0.119657483,0.021262914,0.003031383,,,,,24,1920,1080,16:09,1:01,h264,high,40,25,50,3,1,progressive,8,yuv420p,3256,96.592841,,,
589,1920,1080,14244904,9,progressive,,18.35184038,21.38575117,0,0,0,0,0,0.678582337,0.299476595,0.018030639,0.00391043,0.509041231,0.119657483,0.021262914,0.003031383,,,,,24,960,540,16:09,1:01,h264,main,31,25,50,3,1,progressive,8,yuv420p,974,85.614909,,,
589,1920,1080,14244904,9,progressive,,18.35184038,21.38575117,0,0,0,0,0,0.678582337,0.299476595,0.018030639,0.00391043,0.509041231,0.119657483,0.021262914,0.003031383,,,,,24,640,360,16:09,1:01,h264,main,30,25,50,3,1,unknown,8,yuv420p,516,75.300647,,,
589,1920,1080,14244904,9,progressive,,18.35184038,21.38575117,0,0,0,0,0,0.678582337,0.299476595,0.018030639,0.00391043,0.509041231,0.119657483,0.021262914,0.003031383,,,,,24,416,234,16:09,1:01,h264,main,13,25,50,3,1,unknown,8,yuv420p,277,59.918849,,,
589,1920,1080,14244904,9,progressive,,18.35184038,21.38575117,0,0,0,0,0,0.678582337,0.299476595,0.018030639,0.00391043,0.509041231,0.119657483,0.021262914,0.003031383,,,,,24,768,432,16:09,1:01,h264,main,30,25,50,3,1,progressive,8,yuv420p,667,80.264967,,,
589,1920,1080,14244904,9,progressive,,18.35184038,21.38575117,0,0,0,0,0,0.678582337,0.299476595,0.018030639,0.00391043,0.509041231,0.119657483,0.021262914,0.003031383,,,,,26,1920,1080,16:09,1:01,h264,high,40,25,50,3,1,progressive,8,yuv420p,2499,94.955975,,,
589,1920,1080,14244904,9,progressive,,18.35184038,21.38575117,0,0,0,0,0,0.678582337,0.299476595,0.018030639,0.00391043,0.509041231,0.119657483,0.021262914,0.003031383,,,,,26,1280,720,16:09,1:01,h264,main,31,25,50,3,1,interlaced,8,yuv420p,1199,86.641165,,,
589,1920,1080,14244904,9,progressive,,18.35184038,21.38575117,0,0,0,0,0,0.678582337,0.299476595,0.018030639,0.00391043,0.509041231,0.119657483,0.021262914,0.003031383,,,,,26,960,540,16:09,1:01,h264,main,31,25,50,3,1,progressive,8,yuv420p,767,81.519846,,,
589,1920,1080,14244904,9,progressive,,18.35184038,21.38575117,0,0,0,0,0,0.678582337,0.299476595,0.018030639,0.00391043,0.509041231,0.119657483,0.021262914,0.003031383,,,,,26,640,360,16:09,1:01,h264,main,30,25,50,3,1,unknown,8,yuv420p,412,70.660657,,,
589,1920,1080,14244904,9,progressive,,18.35184038,21.38575117,0,0,0,0,0,0.678582337,0.299476595,0.018030639,0.00391043,0.509041231,0.119657483,0.021262914,0.003031383,,,,,26,416,234,16:09,1:01,h264,main,13,25,50,3,1,unknown,8,yuv420p,222,55.092244,,,
589,1920,1080,14244904,9,progressive,,18.35184038,21.38575117,0,0,0,0,0,0.678582337,0.299476595,0.018030639,0.00391043,0.509041231,0.119657483,0.021262914,0.003031383,,,,,26,768,432,16:09,1:01,h264,main,30,25,50,3,1,progressive,8,yuv420p,531,75.621901,,,
589,1920,1080,14244904,9,progressive,,18.35184038,21.38575117,0,0,0,0,0,0.678582337,0.299476595,0.018030639,0.00391043,0.509041231,0.119657483,0.021262914,0.003031383,,,,,28,1920,1080,16:09,1:01,h264,high,40,25,50,3,1,progressive,8,yuv420p,1964,92.667445,,,
589,1920,1080,14244904,9,progressive,,18.35184038,21.38575117,0,0,0,0,0,0.678582337,0.299476595,0.018030639,0.00391043,0.509041231,0.119657483,0.021262914,0.003031383,,,,,28,1280,720,16:09,1:01,h264,main,31,25,50,3,1,interlaced,8,yuv420p,951,82.682132,,,
589,1920,1080,14244904,9,progressive,,18.35184038,21.38575117,0,0,0,0,0,0.678582337,0.299476595,0.018030639,0.00391043,0.509041231,0.119657483,0.021262914,0.003031383,,,,,28,960,540,16:09,1:01,h264,main,31,25,50,3,1,progressive,8,yuv420p,612,77.078449,,,
589,1920,1080,14244904,9,progressive,,18.35184038,21.38575117,0,0,0,0,0,0.678582337,0.299476595,0.018030639,0.00391043,0.509041231,0.119657483,0.021262914,0.003031383,,,,,28,768,432,16:09,1:01,h264,main,30,25,50,3,1,progressive,8,yuv420p,428,70.790123,,,
589,1920,1080,14244904,9,progressive,,18.35184038,21.38575117,0,0,0,0,0,0.678582337,0.299476595,0.018030639,0.00391043,0.509041231,0.119657483,0.021262914,0.003031383,,,,,28,640,360,16:09,1:01,h264,main,30,25,50,3,1,unknown,8,yuv420p,333,65.561804,,,
589,1920,1080,14244904,9,progressive,,18.35184038,21.38575117,0,0,0,0,0,0.678582337,0.299476595,0.018030639,0.00391043,0.509041231,0.119657483,0.021262914,0.003031383,,,,,28,416,234,16:09,1:01,h264,main,13,25,50,3,1,unknown,8,yuv420p,181,50.295525,,,
589,1920,1080,14244904,9,progressive,,18.35184038,21.38575117,0,0,0,0,0,0.678582337,0.299476595,0.018030639,0.00391043,0.509041231,0.119657483,0.021262914,0.003031383,,,,,30,1920,1080,16:09,1:01,h264,high,40,25,50,3,1,progressive,8,yuv420p,1577,89.585875,,,
589,1920,1080,14244904,9,progressive,,18.35184038,21.38575117,0,0,0,0,0,0.678582337,0.299476595,0.018030639,0.00391043,0.509041231,0.119657483,0.021262914,0.003031383,,,,,30,960,540,16:09,1:01,h264,main,31,25,50,3,1,progressive,8,yuv420p,494,71.800105,,,
589,1920,1080,14244904,9,progressive,,18.35184038,21.38575117,0,0,0,0,0,0.678582337,0.299476595,0.018030639,0.00391043,0.509041231,0.119657483,0.021262914,0.003031383,,,,,30,640,360,16:09,1:01,h264,main,30,25,50,3,1,unknown,8,yuv420p,271,60.205997,,,
589,1920,1080,14244904,9,progressive,,18.35184038,21.38575117,0,0,0,0,0,0.678582337,0.299476595,0.018030639,0.00391043,0.509041231,0.119657483,0.021262914,0.003031383,,,,,30,1280,720,16:09,1:01,h264,main,31,25,50,3,1,interlaced,8,yuv420p,766,78.106327,,,
589,1920,1080,14244904,9,progressive,,18.35184038,21.38575117,0,0,0,0,0,0.678582337,0.299476595,0.018030639,0.00391043,0.509041231,0.119657483,0.021262914,0.003031383,,,,,30,768,432,16:09,1:01,h264,main,30,25,50,3,1,progressive,8,yuv420p,348,65.361538,,,
589,1920,1080,14244904,9,progressive,,18.35184038,21.38575117,0,0,0,0,0,0.678582337,0.299476595,0.018030639,0.00391043,0.509041231,0.119657483,0.021262914,0.003031383,,,,,30,416,234,16:09,1:01,h264,main,13,25,50,3,1,unknown,8,yuv420p,147,44.558541,,,
589,1920,1080,14244904,9,progressive,,18.35184038,21.38575117,0,0,0,0,0,0.678582337,0.299476595,0.018030639,0.00391043,0.509041231,0.119657483,0.021262914,0.003031383,,,,,35,960,540,16:09,1:01,h264,main,31,25,50,3,1,progressive,8,yuv420p,307,57.508963,,,
589,1920,1080,14244904,9,progressive,,18.35184038,21.38575117,0,0,0,0,0,0.678582337,0.299476595,0.018030639,0.00391043,0.509041231,0.119657483,0.021262914,0.003031383,,,,,35,1920,1080,16:09,1:01,h264,high,40,25,50,3,1,progressive,8,yuv420p,976,78.028024,,,
